Employee_ID,First_Name,Last_Name,Gender,Department,Location,Hire_Date,Exit_Date,Status,Salary,Engagement_Score,Performance_Rating,Tenure_Years,Risk_Score
110170,Bonnie,Liu,Male,Finance,UK,2022-06-28,2024-03-25,Resigned,1039279,3.92,1,3.63,0.22
110171,Edwin,Campbell,Male,HR,Germany,2022-11-10,,Active,799749,3.58,2,3.26,0.28
110172,Edgar,Garcia,Female,Sales,USA,2022-07-03,,Active,992278,2.91,3,3.62,0.42
110173,Amy,Simmons,Male,Operations,USA,2022-05-13,,Active,594218,4.3,5,3.76,0.14
110174,William,Romero,Female,Marketing,Germany,2022-02-27,,Active,1145583,3.24,2,3.96,0.35
110175,Judy,Thompson,Female,Operations,Singapore,2022-10-16,,Active,375533,2.2,1,3.33,0.56
110176,Nicole,Duncan,Female,Marketing,Singapore,2022-03-12,,Active,757403,3.97,3,3.93,0.21
110177,Danielle,Bautista,Male,Sales,USA,2022-07-20,,Active,1125393,3.12,3,3.57,0.38
110178,Sheila,Robinson,Female,HR,USA,2022-05-12,,Active,542231,2.88,1,3.76,0.42
110179,Patricia,Hoffman,Female,Operations,Singapore,2022-02-09,,Active,404870,3.14,2,4.01,0.37
110180,Ryan,Mcdaniel,Female,Marketing,India,2022-10-01,2023-01-06,Resigned,643306,4.53,5,3.37,0.09
110181,Christina,Warner,Female,Finance,Germany,2022-03-01,,Active,1097806,3.76,4,3.96,0.25
110182,Gary,Jenkins,Male,Marketing,India,2022-10-26,,Active,1216346,2.69,2,3.3,0.46
110183,Jaime,Benitez,Male,Sales,India,2022-11-17,,Active,1393374,2.75,3,3.24,0.45
110184,Joshua,Gonzales,Male,Sales,Singapore,2022-08-10,,Active,1349650,3.28,4,3.51,0.34
110185,Natasha,Anderson,Male,Marketing,UK,2022-06-30,,Active,1372383,4.98,5,3.62,0.0
110186,John,Bradley,Male,Sales,Germany,2022-10-04,,Active,1070309,3.56,2,3.36,0.29
110187,Douglas,Woods,Female,IT,USA,2022-05-18,,Active,1381348,3.93,3,3.74,0.21
110188,Michael,Andrews,Female,Finance,Germany,2022-01-02,,Active,1146707,3.12,4,4.12,0.38
110189,Ronald,Molina,Male,HR,USA,2022-04-05,,Active,580700,3.19,2,3.86,0.36
110190,Nicole,Padilla,Male,IT,Singapore,2022-01-27,,Active,1556414,4.32,5,4.05,0.14
110191,Nicholas,Mitchell,Male,Sales,USA,2022-09-20,,Active,1571474,4.99,5,3.4,0.0
110192,Denise,Orr,Female,Operations,USA,2022-04-23,,Active,561554,3.29,3,3.81,0.34
110193,William,Bryan,Female,Operations,USA,2022-02-17,,Active,858687,4.62,5,3.99,0.08
110194,Ashley,Johnson,Male,Marketing,USA,2022-08-25,,Active,1204286,3.09,1,3.47,0.38
110195,Danielle,Perry,Male,Operations,UK,2022-08-06,,Active,1008561,4.23,4,3.52,0.15
110196,Matthew,Ramirez,Female,Marketing,UK,2022-09-30,2025-03-03,Resigned,912568,3.35,2,3.37,0.33
110197,Adam,Brown,Female,Finance,Germany,2022-10-31,,Active,817889,4.92,5,3.29,0.02
110198,Crystal,Thomas,Female,Marketing,USA,2022-01-12,2023-10-07,Resigned,1556252,4.11,5,4.09,0.18
110199,Logan,Frederick,Male,Marketing,USA,2022-06-13,,Active,679176,4.23,4,3.67,0.15
110200,Richard,Rogers,Male,Operations,Singapore,2022-03-06,,Active,473274,3.8,1,3.94,0.24
110201,Christopher,Jones,Female,Marketing,India,2022-01-06,,Active,646865,2.16,2,4.1,0.57
110202,Jesse,Lopez,Female,Marketing,USA,2022-07-15,,Active,757371,2.74,1,3.58,0.45
110203,Peggy,Mann,Female,HR,UK,2022-01-29,,Active,607501,3.84,4,4.04,0.23
110204,Jessica,Morrow,Female,Sales,Germany,2022-01-11,,Active,1085210,3.43,5,4.09,0.31
110205,Damon,Patterson,Female,Marketing,Germany,2022-01-20,,Active,745923,3.74,5,4.07,0.25
110206,Janet,Ingram,Male,Marketing,Singapore,2022-04-06,,Active,773553,3.25,5,3.86,0.35
110207,Lauren,Simpson,Male,Sales,USA,2022-01-28,,Active,1570511,3.52,5,4.04,0.3
110208,Kevin,Lowe,Male,Marketing,USA,2022-09-26,2023-07-07,Terminated,1230109,2.84,3,3.38,0.43
110209,Larry,Johnson,Male,Marketing,India,2022-12-19,,Active,1131705,3.05,2,3.15,0.39
110210,Chelsea,French,Female,Finance,India,2022-11-10,,Active,821970,2.68,2,3.26,0.46
110211,Victor,Allen,Male,Operations,USA,2022-02-17,2022-06-30,Resigned,1162620,4.48,5,3.99,0.1
110212,Stephen,Simpson,Female,HR,Singapore,2022-11-03,,Active,683687,3.98,2,3.28,0.2
110213,Nancy,Shaw,Female,IT,USA,2022-06-21,,Active,1381589,2.5,1,3.65,0.5
110214,Anita,Williams,Male,Sales,USA,2022-07-07,,Active,690147,3.04,3,3.61,0.39
110215,Kimberly,Lee,Female,Sales,UK,2022-08-20,,Active,629931,2.75,3,3.48,0.45
110216,Nathan,Stevens,Male,Marketing,Germany,2022-09-12,,Active,662129,3.39,3,3.42,0.32
110217,Kathryn,George,Male,HR,USA,2022-09-22,,Active,620851,3.98,5,3.39,0.2
110218,Troy,Mercado,Male,HR,Singapore,2022-08-24,,Active,889929,3.02,1,3.47,0.4
110219,Evan,Lee,Male,Operations,Germany,2022-04-02,,Active,842411,3.72,5,3.87,0.26
110220,Crystal,Fleming,Female,IT,India,2022-07-13,,Active,1720169,3.4,5,3.59,0.32
110221,Dawn,Mullins,Female,IT,UK,2022-07-31,,Active,1722581,4.37,4,3.54,0.13
110222,Linda,Johnson,Male,Operations,Singapore,2022-06-12,,Active,603567,2.48,2,3.67,0.5
110223,Lisa,Hill,Male,IT,USA,2022-06-21,,Active,876690,2.7,2,3.65,0.46
110224,Amy,Montoya,Male,HR,UK,2022-10-19,,Active,701582,2.21,1,3.32,0.56
110225,Eric,Wilson,Female,Sales,India,2022-10-09,,Active,1118829,2.44,2,3.35,0.51
110226,Kendra,Carrillo,Female,Finance,USA,2022-05-01,,Active,1314155,3.93,2,3.79,0.21
110227,Nancy,Conner,Female,Operations,UK,2022-12-17,,Active,797245,3.21,5,3.16,0.36
110228,Jamie,Golden,Male,Finance,UK,2022-12-22,,Active,736999,4.44,5,3.15,0.11
110229,Michelle,Mitchell,Male,HR,India,2022-01-15,,Active,495715,3.66,4,4.08,0.27
110230,Brian,Henry,Male,IT,UK,2022-11-10,,Active,2054974,3.25,4,3.26,0.35
110231,Alicia,Wilson,Female,Operations,India,2022-10-22,,Active,597265,3.82,4,3.31,0.24
110232,Michelle,Smith,Male,Operations,Germany,2022-02-04,,Active,384305,3.16,2,4.02,0.37
110233,Natasha,Richardson,Female,Marketing,Singapore,2022-06-20,,Active,724239,2.57,2,3.65,0.49
110234,Kristine,Reynolds,Female,Operations,Germany,2022-08-29,,Active,775525,2.96,3,3.46,0.41
110235,Eric,Guerrero,Female,Operations,Germany,2022-10-10,,Active,1026172,4.37,5,3.35,0.13
110236,Jeremy,Kelley,Male,HR,Singapore,2022-05-03,2023-04-17,Resigned,660493,3.27,1,3.78,0.35
110237,Christian,Deleon,Female,Sales,UK,2022-10-30,,Active,1782611,3.04,5,3.29,0.39
110238,Alexander,Garcia,Female,Finance,UK,2022-02-01,,Active,693029,3.58,4,4.03,0.28
110239,David,Kim,Male,Sales,Singapore,2022-03-29,,Active,1086321,3.98,4,3.88,0.2
110240,Heidi,Jones,Male,Finance,UK,2022-10-18,,Active,841711,3.61,1,3.32,0.28
110241,Anthony,Horton,Male,IT,Singapore,2022-03-31,,Active,1610944,3.06,4,3.87,0.39
110242,Justin,Soto,Female,Finance,UK,2022-11-20,,Active,1050943,3.89,1,3.23,0.22
110243,Connie,Johnson,Male,HR,UK,2022-07-28,2024-10-19,Resigned,648556,3.28,2,3.55,0.34
110244,Scott,Dixon,Male,Sales,India,2022-03-22,,Active,1383671,2.96,1,3.9,0.41
110245,Mark,Rodriguez,Male,Sales,Singapore,2022-04-26,,Active,972396,2.45,2,3.8,0.51
110246,Charles,Woods,Male,HR,India,2022-04-23,,Active,1088010,3.28,3,3.81,0.34
110247,Jeffrey,Wiley,Male,IT,USA,2022-02-01,,Active,630716,2.5,1,4.03,0.5
110248,Jacob,Dodson,Male,HR,Germany,2022-04-28,,Active,484282,3.05,4,3.8,0.39
110249,Amy,Chavez,Female,Marketing,India,2022-04-23,,Active,725679,3.38,4,3.81,0.32
110250,Mary,Gordon,Male,Finance,Germany,2022-08-13,,Active,1026003,2.78,1,3.5,0.44
110251,Kayla,Miranda,Female,IT,Singapore,2022-11-24,,Active,1559346,3.92,3,3.22,0.22
110252,Carla,Park,Male,Operations,Singapore,2022-09-28,,Active,615873,4.39,4,3.38,0.12
110253,Matthew,Garcia,Female,IT,UK,2022-03-08,,Active,1796245,4.64,4,3.94,0.07
110254,Brandon,Alexander,Female,Operations,India,2022-12-07,,Active,501644,3.52,3,3.19,0.3
110255,Thomas,Thomas,Female,HR,Singapore,2022-04-02,,Active,949255,4.85,4,3.87,0.03
110256,Jimmy,Guerra,Male,HR,Singapore,2022-02-16,,Active,899204,4.69,4,3.99,0.06
110257,Jamie,Gibbs,Female,IT,USA,2022-05-09,,Active,1054218,2.67,1,3.77,0.47
110258,Steve,Smith,Male,Operations,Singapore,2022-02-14,,Active,896528,3.59,3,4.0,0.28
110259,Thomas,Lawson,Female,Sales,India,2022-10-09,2025-01-03,Terminated,1081553,4.94,5,3.35,0.01
110260,Justin,Chavez,Male,IT,UK,2022-03-21,,Active,955703,3.92,3,3.9,0.22
110261,Melissa,Santana,Female,Finance,UK,2022-04-17,,Active,592322,4.73,4,3.83,0.05
110262,Richard,Mcbride,Male,Finance,USA,2022-11-16,,Active,1023527,2.87,2,3.24,0.43
110263,Joy,Martinez,Male,Sales,Germany,2022-05-26,,Active,1449111,3.69,5,3.72,0.26
110264,Michael,Martin,Female,Finance,India,2022-11-17,,Active,924504,4.69,4,3.24,0.06
110265,Donald,Jensen,Male,IT,USA,2022-03-10,,Active,890593,4.11,5,3.93,0.18
110266,Tiffany,Miles,Female,Sales,India,2022-06-01,,Active,566345,4.43,5,3.7,0.11
110267,Paula,Goodman,Male,Operations,USA,2022-04-19,,Active,1188896,3.27,5,3.82,0.35
110268,Alicia,Dixon,Male,Sales,UK,2022-10-15,,Active,905460,2.1,2,3.33,0.58
110269,Jennifer,Thomas,Male,Sales,Singapore,2022-02-15,,Active,432136,3.57,2,3.99,0.29
110270,Adam,Hughes,Male,Operations,USA,2022-12-21,,Active,1258445,3.13,5,3.15,0.37
110271,Brenda,Ramirez,Female,IT,Germany,2022-02-24,,Active,1490264,4.29,5,3.97,0.14
110272,Amanda,Hansen,Male,Marketing,India,2022-07-12,,Active,1328789,4.4,3,3.59,0.12
110273,Hayden,Schroeder,Male,HR,USA,2022-10-27,,Active,1364929,4.22,4,3.3,0.16
110274,Deborah,Vasquez,Female,IT,Singapore,2022-01-20,,Active,1069678,4.39,3,4.07,0.12
110275,Danielle,Delacruz,Female,Operations,Singapore,2022-05-10,2023-04-21,Resigned,539757,3.25,3,3.76,0.35
110276,Joel,Allen,Male,Operations,Singapore,2022-07-11,,Active,630751,2.78,3,3.59,0.44
110277,Jane,Kelly,Female,Sales,USA,2022-04-25,2024-08-17,Resigned,497294,2.69,1,3.81,0.46
110278,Tina,Lloyd,Male,Operations,USA,2022-01-27,,Active,975261,2.28,1,4.05,0.54
110279,Sarah,Hernandez,Male,HR,Germany,2022-03-08,,Active,1011952,3.55,1,3.94,0.29
110280,Lisa,Davenport,Male,Marketing,USA,2022-08-19,,Active,962890,4.98,4,3.49,0.0
110281,Mark,Brady,Male,Operations,UK,2022-08-13,,Active,754822,2.45,1,3.5,0.51
110282,Valerie,Nguyen,Female,Operations,Singapore,2022-07-12,,Active,863611,4.46,3,3.59,0.11
110283,Melissa,Farmer,Female,IT,Germany,2022-06-16,,Active,1119259,2.92,1,3.66,0.42
110284,Rebecca,Marsh,Male,Marketing,Singapore,2022-07-30,,Active,480629,3.72,4,3.54,0.26
110285,Erik,Kirby,Male,Sales,Singapore,2022-05-31,,Active,994421,2.72,3,3.71,0.46
110286,Michelle,Rogers,Male,HR,Singapore,2022-10-17,,Active,1050117,2.72,1,3.33,0.46
110287,Joanne,Garcia,Male,Finance,UK,2022-10-12,,Active,644607,3.84,1,3.34,0.23
110288,Jessica,Meadows,Female,Finance,Singapore,2022-08-15,,Active,1181261,2.38,1,3.5,0.52
110289,Gina,Hall,Female,Operations,India,2022-11-13,,Active,384446,3.46,2,3.25,0.31
110290,Michael,Mack,Male,Operations,USA,2022-07-12,,Active,868733,3.86,3,3.59,0.23
110291,Allison,Delacruz,Male,Marketing,Singapore,2022-09-19,,Active,505011,2.31,1,3.4,0.54
110292,Karen,Mcdonald,Female,IT,Singapore,2022-09-10,,Active,1098354,3.38,4,3.43,0.32
110293,Catherine,Bell,Male,IT,UK,2022-03-30,2023-10-07,Resigned,1432191,4.12,3,3.88,0.18
110294,Daniel,Maddox,Female,Operations,USA,2022-05-31,,Active,1159811,4.55,4,3.71,0.09
110295,Michael,Avila,Male,Sales,Singapore,2022-02-10,,Active,851375,2.79,3,4.01,0.44
110296,Karen,King,Male,Finance,India,2022-07-19,2023-06-12,Resigned,672448,3.28,2,3.57,0.34
110297,Jeffrey,Alvarez,Male,Operations,India,2022-01-03,,Active,438973,3.58,4,4.11,0.28
110298,Trevor,Daniels,Female,Finance,USA,2022-03-13,,Active,867825,4.28,5,3.92,0.14
110299,Amber,Wheeler,Male,Finance,Germany,2022-06-12,,Active,1253155,4.84,4,3.67,0.03
110300,Eddie,Franklin,Female,HR,Singapore,2022-06-10,2024-08-30,Terminated,710543,2.95,3,3.68,0.41
110301,Joseph,Richards,Female,HR,India,2022-06-21,,Active,941816,4.5,5,3.65,0.1
110302,Yvette,Lopez,Female,Marketing,Germany,2022-06-23,,Active,660646,4.95,5,3.64,0.01
110303,Patricia,Stewart,Female,IT,India,2022-05-22,,Active,1727093,3.99,3,3.73,0.2
110304,Ronald,Baldwin,Female,Finance,India,2022-01-27,,Active,1268140,2.52,3,4.05,0.5
110305,Rebecca,Edwards,Female,Operations,USA,2022-11-28,2024-12-19,Terminated,726982,3.16,2,3.21,0.37
110306,Kenneth,Lewis,Male,IT,Singapore,2022-12-29,,Active,855558,3.94,5,3.13,0.21
110307,Gregory,Johnson,Male,Finance,UK,2022-12-11,,Active,976591,3.92,5,3.18,0.22
110308,Megan,Swanson,Male,Operations,India,2022-07-14,,Active,712476,3.45,1,3.59,0.31
110309,Margaret,Porter,Female,HR,India,2022-04-17,,Active,873436,2.89,1,3.83,0.42
110310,Eric,Perry,Male,HR,USA,2022-10-31,,Active,508655,4.17,3,3.29,0.17
110311,Joy,Lowe,Male,Finance,India,2022-09-20,,Active,865407,3.32,2,3.4,0.34
110312,Andre,Farley,Female,IT,UK,2022-08-08,,Active,680749,3.85,2,3.52,0.23
110313,Stephanie,Scott,Male,HR,Singapore,2022-12-08,,Active,1192253,4.11,5,3.18,0.18
110314,Michael,Smith,Female,Marketing,Singapore,2022-11-30,,Active,1091822,3.37,2,3.21,0.33
110315,Jesus,Williams,Male,Finance,Germany,2022-07-18,,Active,1481929,2.92,3,3.58,0.42
110316,Ryan,Baker,Male,Marketing,Germany,2022-02-25,,Active,1016127,3.92,1,3.97,0.22
110317,Benjamin,Cain,Female,Operations,UK,2022-07-11,,Active,683046,3.26,1,3.59,0.35
110318,Amber,Fields,Male,IT,USA,2022-08-25,,Active,1212326,4.11,5,3.47,0.18
110319,Mark,Soto,Male,Finance,Germany,2022-02-08,,Active,1097955,3.71,5,4.01,0.26
110320,Nicole,Thompson,Male,IT,Singapore,2022-10-21,,Active,1372383,4.17,5,3.32,0.17
110321,Michael,Johnson,Male,IT,UK,2022-05-29,,Active,910902,3.33,5,3.71,0.33
110322,Christina,Thompson,Female,Operations,Singapore,2022-07-13,,Active,333085,2.17,1,3.59,0.57
110323,John,Davis,Female,Operations,India,2022-09-13,,Active,1173982,3.2,5,3.42,0.36
110324,Sarah,Kerr,Female,Sales,India,2022-05-13,,Active,1042788,4.59,5,3.76,0.08
110325,Louis,Lambert,Male,Marketing,Singapore,2022-07-15,2022-10-22,Terminated,1462717,3.12,5,3.58,0.38
110326,Sarah,Raymond,Male,Marketing,UK,2022-01-03,,Active,492458,2.11,1,4.11,0.58
110327,Laura,Massey,Male,Finance,Singapore,2022-02-26,,Active,808364,4.67,5,3.96,0.07
110328,James,Pittman,Female,Finance,USA,2022-01-17,,Active,1094793,2.6,1,4.07,0.48
110329,Shane,James,Male,HR,USA,2022-09-22,,Active,839699,3.55,2,3.39,0.29
110330,Mary,Mitchell,Female,HR,Singapore,2022-06-22,,Active,1005597,3.52,3,3.65,0.3
110331,Thomas,Williamson,Male,HR,Singapore,2022-11-23,,Active,1108129,4.91,4,3.22,0.02
110332,Cynthia,Jacobson,Male,IT,Singapore,2022-09-08,,Active,1480954,3.28,3,3.43,0.34
110333,Jerry,Sexton,Male,Finance,UK,2022-11-22,,Active,1425007,4.72,5,3.23,0.06
110334,Brittney,Johnson,Male,Finance,USA,2022-06-02,,Active,1052765,4.63,5,3.7,0.07
110335,Kristi,Oconnor,Male,HR,UK,2022-05-02,,Active,976102,2.39,1,3.79,0.52
110336,Jasmine,Simmons,Male,Sales,India,2022-10-25,,Active,677633,3.3,1,3.3,0.34
110337,Lisa,Glass,Male,IT,Singapore,2022-12-09,,Active,1223481,2.75,1,3.18,0.45
110338,Elizabeth,Estrada,Female,HR,UK,2022-09-12,2024-06-22,Resigned,948194,3.38,3,3.42,0.32
110339,Heather,Jimenez,Female,IT,Germany,2022-06-02,,Active,959237,3.68,5,3.7,0.26
110340,Robin,Adkins,Female,Finance,India,2022-01-17,,Active,817935,3.65,2,4.07,0.27
110341,Curtis,Martinez,Female,Finance,USA,2022-08-10,,Active,962939,3.19,4,3.51,0.36
110342,Nichole,Arroyo,Male,Finance,UK,2022-11-08,2024-06-03,Terminated,453179,2.15,2,3.27,0.57
110343,Paul,Lyons,Female,Finance,Singapore,2022-05-17,,Active,965083,4.14,3,3.75,0.17
110344,Austin,Morgan,Female,Operations,USA,2022-09-28,,Active,651634,2.17,1,3.38,0.57
110345,Crystal,Santiago,Male,HR,Singapore,2022-10-16,,Active,527110,2.99,1,3.33,0.4
110346,Kristina,Dixon,Female,Finance,Germany,2022-09-01,,Active,1083237,3.02,3,3.45,0.4
110347,Sydney,Neal,Female,Sales,Germany,2022-09-06,,Active,902955,2.76,2,3.44,0.45
110348,Harold,Smith,Male,Finance,UK,2022-01-20,,Active,1145101,4.99,5,4.07,0.0
110349,Thomas,Diaz,Female,Finance,UK,2022-05-20,,Active,1535789,3.16,4,3.74,0.37
110350,Michael,Carlson,Female,HR,UK,2022-02-07,2024-06-22,Terminated,999757,2.52,1,4.02,0.5
110351,Chad,Young,Female,Marketing,UK,2022-10-23,,Active,1525156,3.83,4,3.31,0.23
110352,Katherine,Singleton,Male,IT,India,2022-07-08,,Active,700835,4.35,3,3.6,0.13
110353,Stephen,Sanford,Male,Finance,Germany,2022-07-14,,Active,929865,3.67,3,3.59,0.27
110354,Desiree,Villarreal,Male,Finance,India,2022-03-09,,Active,625675,3.04,3,3.93,0.39
110355,David,Roberts,Female,Operations,Germany,2022-07-15,,Active,643649,3.95,1,3.58,0.21
110356,Kathryn,Lane,Female,HR,India,2022-11-17,,Active,674928,3.5,2,3.24,0.3
110357,Austin,Sanchez,Male,HR,Singapore,2022-02-18,,Active,955741,3.56,3,3.99,0.29
110358,Christopher,Medina,Female,Sales,USA,2022-06-26,,Active,1388450,2.26,1,3.64,0.55
110359,Matthew,Singleton,Female,Finance,UK,2022-03-11,,Active,1222152,3.42,1,3.93,0.32
110360,Curtis,Peters,Female,HR,Germany,2022-01-08,,Active,748523,2.23,2,4.1,0.55
110361,Gail,Sanders,Male,Operations,UK,2022-05-18,,Active,802693,3.29,1,3.74,0.34
110362,Nancy,Howe,Female,HR,India,2022-06-17,2023-12-28,Terminated,1280100,3.72,4,3.66,0.26
110363,Sarah,Jones,Female,Sales,India,2022-12-25,,Active,948498,3.5,3,3.14,0.3
110364,Adam,Little,Female,Sales,India,2022-05-17,,Active,1215920,3.95,1,3.75,0.21
110365,Patricia,Jones,Female,Finance,Singapore,2022-08-13,2024-06-28,Terminated,1119215,3.59,5,3.5,0.28
110366,Rhonda,Foster,Male,Finance,India,2022-03-30,2024-07-28,Resigned,706178,4.49,3,3.88,0.1
110367,Justin,Larsen,Female,Operations,India,2022-12-25,,Active,488367,4.95,4,3.14,0.01
110368,Bryan,Wagner,Male,Operations,India,2022-02-24,,Active,870148,3.37,3,3.97,0.33
110369,Timothy,Nash,Female,Operations,Singapore,2022-11-21,,Active,915295,3.5,4,3.23,0.3
110370,Sean,Cantu,Male,Operations,India,2022-02-27,,Active,797081,3.2,3,3.96,0.36
110371,Kathryn,Kemp,Male,HR,UK,2022-05-29,,Active,639527,2.83,3,3.71,0.43
110372,Melissa,Day,Female,Sales,India,2022-05-01,,Active,453501,3.67,3,3.79,0.27
110373,Keith,Rose,Male,Operations,Singapore,2022-10-09,2024-08-06,Resigned,847656,2.67,2,3.35,0.47
110374,Jacob,Ellison,Male,Finance,USA,2022-04-17,,Active,1051046,2.71,1,3.83,0.46
110375,William,Gomez,Male,Sales,Singapore,2022-07-01,,Active,953307,2.44,1,3.62,0.51
110376,Lisa,Sims,Female,Operations,USA,2022-04-05,,Active,347447,2.34,2,3.86,0.53
110377,Zachary,Williams,Female,HR,USA,2022-06-17,,Active,545923,4.22,5,3.66,0.16
110378,Kimberly,Ashley,Female,Marketing,Germany,2022-01-21,,Active,1245444,3.4,5,4.06,0.32
110379,Derek,Bowman,Female,Operations,Singapore,2022-08-13,,Active,673776,2.07,2,3.5,0.59
110380,Jose,Oliver,Female,IT,UK,2022-09-01,,Active,1793162,4.69,4,3.45,0.06
110381,Jack,Durham,Male,Sales,Singapore,2022-05-08,,Active,429399,3.56,1,3.77,0.29
110382,Alexander,Tucker,Female,HR,Singapore,2022-11-29,,Active,570135,3.54,2,3.21,0.29
110383,John,Henry,Female,Operations,India,2022-08-26,,Active,857129,4.2,5,3.47,0.16
110384,Erica,Romero,Male,Finance,USA,2022-09-09,2024-04-02,Resigned,869958,2.17,2,3.43,0.57
110385,Kimberly,Vaughn,Female,HR,India,2022-04-11,,Active,384127,3.44,2,3.84,0.31
110386,Emily,Nelson,Male,HR,USA,2022-09-15,,Active,1188648,4.09,5,3.41,0.18
110387,Frances,Osborn,Female,IT,Germany,2022-04-05,,Active,905828,4.54,4,3.86,0.09
110388,Brandy,Reyes,Female,Sales,USA,2022-08-14,,Active,987335,3.15,2,3.5,0.37
110389,Karen,Green,Female,Marketing,India,2022-02-10,,Active,529082,4.16,3,4.01,0.17
110390,Luis,Bradford,Female,Operations,India,2022-04-07,,Active,419607,4.24,5,3.85,0.15
110391,Kyle,Fields,Female,IT,Germany,2022-11-18,,Active,671596,3.32,3,3.24,0.34
110392,Deborah,Jackson,Female,Marketing,UK,2022-12-24,,Active,1101087,3.01,3,3.14,0.4
110393,Melinda,Williams,Male,Operations,USA,2022-04-08,,Active,1090534,3.61,3,3.85,0.28
110394,Gene,Lopez,Male,Sales,Singapore,2022-05-22,,Active,1073014,4.36,4,3.73,0.13
110395,Ruth,Gilbert,Male,Sales,UK,2022-02-24,,Active,1684202,4.54,5,3.97,0.09
110396,Diane,White,Male,Marketing,UK,2022-02-18,,Active,1339107,4.57,5,3.99,0.09
110397,Jennifer,Watkins,Female,Finance,UK,2022-11-16,,Active,1632472,3.48,5,3.24,0.3
110398,Leslie,Jordan,Male,Operations,Singapore,2022-02-26,,Active,613817,2.17,2,3.96,0.57
110399,Monica,Chavez,Male,IT,USA,2022-03-26,2023-12-07,Resigned,1610165,3.52,1,3.89,0.3
110400,Christopher,Watson,Male,Operations,USA,2022-03-28,,Active,679934,2.64,1,3.88,0.47
110401,Teresa,Mathis,Male,HR,Germany,2022-03-16,,Active,755007,3.38,1,3.92,0.32
110402,Sandra,Stark,Male,Operations,India,2022-10-18,,Active,1029682,2.73,3,3.32,0.45
110403,Brittany,Moore,Female,Sales,UK,2022-05-09,,Active,1224456,3.27,2,3.77,0.35
110404,Curtis,Smith,Female,IT,USA,2022-08-15,,Active,1190313,4.07,4,3.5,0.19
110405,Rhonda,Nguyen,Female,IT,Singapore,2022-01-15,,Active,707129,4.5,5,4.08,0.1
110406,Janet,Lowe,Male,HR,USA,2022-07-23,2024-09-21,Resigned,1376176,4.71,5,3.56,0.06
110407,Mary,Rodriguez,Male,Finance,Singapore,2022-03-25,,Active,1257301,3.51,4,3.89,0.3
110408,Nicole,Atkinson,Male,IT,USA,2022-08-03,,Active,1242638,2.62,2,3.53,0.48
110409,Anthony,Johnston,Female,IT,UK,2022-09-11,2023-08-26,Resigned,1301625,3.97,5,3.42,0.21
110410,Alex,Thomas,Female,Sales,UK,2022-06-05,,Active,1437970,3.43,5,3.69,0.31
110411,Timothy,Gibbs,Female,Operations,Germany,2022-08-17,,Active,634521,2.86,1,3.49,0.43
110412,Charles,Guzman,Female,Marketing,India,2022-08-01,,Active,917360,4.62,4,3.54,0.08
110413,Janet,Farmer,Male,Sales,India,2022-01-06,2022-08-12,Terminated,1092245,3.36,4,4.1,0.33
110414,Sydney,Barton,Female,Finance,Germany,2022-02-25,,Active,1379272,2.82,3,3.97,0.44
110415,Mandy,Benton,Female,Sales,Singapore,2022-09-20,,Active,1218085,3.15,3,3.4,0.37
110416,Marissa,Vasquez,Male,Operations,UK,2022-03-10,2024-08-03,Resigned,815312,3.07,3,3.93,0.39
110417,Andrea,Perez,Female,HR,USA,2022-10-19,,Active,687151,3.02,2,3.32,0.4
110418,Tyler,Wheeler,Female,HR,Singapore,2022-05-07,2022-09-16,Resigned,766138,2.19,2,3.77,0.56
110419,Kenneth,Meyers,Male,Sales,India,2022-11-21,,Active,1405311,3.46,4,3.23,0.31
110420,Gregory,Potts,Female,Marketing,UK,2022-04-27,,Active,1255897,3.27,2,3.8,0.35
110421,Kenneth,Shepard,Female,Finance,Germany,2022-02-27,,Active,1409270,3.15,4,3.96,0.37
110422,Roger,Smith,Male,IT,Germany,2022-01-24,,Active,1363985,2.73,2,4.05,0.45
110423,Alexander,Garcia,Female,IT,India,2022-12-03,,Active,971585,4.05,5,3.2,0.19
110424,David,Scott,Female,Marketing,Singapore,2022-08-28,,Active,1020342,3.41,4,3.46,0.32
110425,Mary,Kirk,Male,Marketing,Germany,2022-01-24,,Active,1512573,4.89,4,4.05,0.02
110426,Yolanda,Jones,Female,Operations,USA,2022-02-26,,Active,557240,3.65,2,3.96,0.27
110427,Katherine,Jimenez,Female,Operations,Singapore,2022-05-06,,Active,932290,4.8,4,3.78,0.04
110428,Mitchell,Villarreal,Female,Marketing,UK,2022-07-02,,Active,1518365,4.19,5,3.62,0.16
110429,Jacqueline,Camacho,Female,Sales,Singapore,2022-11-12,,Active,1451381,4.25,5,3.25,0.15
110430,Jacqueline,Estrada,Male,Marketing,UK,2022-01-21,,Active,1161045,2.84,1,4.06,0.43
110431,Todd,Garcia,Female,IT,India,2022-05-23,,Active,1228901,3.24,1,3.73,0.35
110432,Chad,Lawrence,Male,Operations,India,2022-12-10,,Active,874233,2.64,2,3.18,0.47
